Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2017-12-31,SLOVENIA,EURO,SLOVENIA-EURO,0.833,2017-12-31,151,2018,1,2017,4,12,31
2017-12-31,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.491,2017-12-31,152,2018,1,2017,4,12,31
2017-12-31,SOMALI,SHILLING,SOMALI-SHILLING,575.0,2017-12-31,153,2018,1,2017,4,12,31
2017-12-31,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,12.316,2017-12-31,154,2018,1,2017,4,12,31
2017-12-31,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,126.0,2017-12-31,155,2018,1,2017,4,12,31
2017-12-31,SPAIN,EURO,SPAIN-EURO,0.833,2017-12-31,156,2018,1,2017,4,12,31
2017-12-31,SRI LANKA,RUPEE,SRI LANKA-RUPEE,153.4,2017-12-31,157,2018,1,2017,4,12,31
2017-12-31,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,2017-12-31,158,2018,1,2017,4,12,31
2017-12-31,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,9.0,2017-12-31,159,2018,1,2017,4,12,31
2017-12-31,SURINAME,GUILDER,SURINAME-GUILDER,7.52,2017-12-31,160,2018,1,2017,4,12,31
2017-12-31,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,12.316,2017-12-31,161,2018,1,2017,4,12,31
2017-12-31,SWEDEN,KRONA,SWEDEN-KRONA,8.193,2017-12-31,162,2018,1,2017,4,12,31
2017-12-31,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.975,2017-12-31,163,2018,1,2017,4,12,31
2017-12-31,SYRIA,POUND,SYRIA-POUND,515.0,2017-12-31,164,2018,1,2017,4,12,31
2017-12-31,TAIWAN,DOLLAR,TAIWAN-DOLLAR,29.646,2017-12-31,165,2018,1,2017,4,12,31
2017-12-31,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,8.75,2017-12-31,166,2018,1,2017,4,12,31
2017-12-31,TANZANIA,SHILLING,TANZANIA-SHILLING,2235.0,2017-12-31,167,2018,1,2017,4,12,31
2017-12-31,THAILAND,BAHT,THAILAND-BAHT,32.6,2017-12-31,168,2018,1,2017,4,12,31
2017-12-31,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,2017-12-31,169,2018,1,2017,4,12,31
2017-12-31,TOGO,CFA FRANC,TOGO-CFA FRANC,562.33,2017-12-31,170,2018,1,2017,4,12,31
2017-12-31,TONGA,PA'ANGA,TONGA-PA'ANGA,2.114,2017-12-31,171,2018,1,2017,4,12,31
2017-12-31,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.63,2017-12-31,172,2018,1,2017,4,12,31
2017-12-31,TUNISIA,DINAR,TUNISIA-DINAR,2.458,2017-12-31,173,2018,1,2017,4,12,31
2017-12-31,TURKEY,LIRA,TURKEY-LIRA,3.788,2017-12-31,174,2018,1,2017,4,12,31
2017-12-31,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,2017-12-31,175,2018,1,2017,4,12,31
2017-12-31,UGANDA,SHILLING,UGANDA-SHILLING,3635.0,2017-12-31,176,2018,1,2017,4,12,31
2017-12-31,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,28.145,2017-12-31,177,2018,1,2017,4,12,31
2017-12-31,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,2017-12-31,178,2018,1,2017,4,12,31
2017-12-31,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.74,2017-12-31,179,2018,1,2017,4,12,31
2017-12-31,URUGUAY,PESO,URUGUAY-PESO,28.76,2017-12-31,180,2018,1,2017,4,12,31
2017-12-31,UZBEKISTAN,SOM,UZBEKISTAN-SOM,8030.0,2017-12-31,181,2018,1,2017,4,12,31
2017-12-31,VANUATU,VATU,VANUATU-VATU,105.0,2017-12-31,182,2018,1,2017,4,12,31
2017-12-31,VENEZUELA,BOLIVAR,VENEZUELA-BOLIVAR,3345.0,2017-12-31,183,2018,1,2017,4,12,31
2017-12-31,VIETNAM,DONG,VIETNAM-DONG,22708.0,2017-12-31,184,2018,1,2017,4,12,31
2017-12-31,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.44,2017-12-31,185,2018,1,2017,4,12,31
2017-12-31,YEMEN,RIAL,YEMEN-RIAL,250.5,2017-12-31,186,2018,1,2017,4,12,31
2017-12-31,ZAMBIA,KWACHA,ZAMBIA-KWACHA,5455.0,2017-12-31,187,2018,1,2017,4,12,31
2017-12-31,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,9.975,2017-12-31,188,2018,1,2017,4,12,31
2017-12-31,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,1.0,2017-12-31,189,2018,1,2017,4,12,31
2017-09-30,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,65.15,2017-09-30,1,2017,4,2017,3,09,30
2017-09-30,ALBANIA,LEK,ALBANIA-LEK,113.15,2017-09-30,2,2017,4,2017,3,09,30
2017-09-30,ALGERIA,DINAR,ALGERIA-DINAR,113.007,2017-09-30,3,2017,4,2017,3,09,30
2017-09-30,ANGOLA,KWANZA,ANGOLA-KWANZA,170.0,2017-09-30,4,2017,4,2017,3,09,30
2017-09-30,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,2017-09-30,5,2017,4,2017,3,09,30
2017-09-30,ARGENTINA,PESO,ARGENTINA-PESO,17.525,2017-09-30,6,2017,4,2017,3,09,30
2017-09-30,ARMENIA,DRAM,ARMENIA-DRAM,480.0,2017-09-30,7,2017,4,2017,3,09,30
2017-09-30,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.276,2017-09-30,8,2017,4,2017,3,09,30
2017-09-30,AUSTRIA,EURO,AUSTRIA-EURO,0.847,2017-09-30,9,2017,4,2017,3,09,30
2017-09-30,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.71,2017-09-30,10,2017,4,2017,3,09,30
2017-09-30,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,2017-09-30,11,2017,4,2017,3,09,30
2017-09-30,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,2017-09-30,12,2017,4,2017,3,09,30
2017-09-30,BANGLADESH,TAKA,BANGLADESH-TAKA,80.0,2017-09-30,13,2017,4,2017,3,09,30
2017-09-30,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,2017-09-30,14,2017,4,2017,3,09,30
2017-09-30,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,1.969,2017-09-30,15,2017,4,2017,3,09,30
2017-09-30,BELGIUM,EURO,BELGIUM-EURO,0.847,2017-09-30,16,2017,4,2017,3,09,30
2017-09-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,2017-09-30,17,2017,4,2017,3,09,30
2017-09-30,BENIN,CFA FRANC,BENIN-CFA FRANC,555.38,2017-09-30,18,2017,4,2017,3,09,30
2017-09-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,2017-09-30,19,2017,4,2017,3,09,30
2017-09-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.89,2017-09-30,20,2017,4,2017,3,09,30
2017-09-30,BOSNIA,HERCEGOVINA-MARKA,BOSNIA-HERCEGOVINA-MARKA,1.656,2017-09-30,21,2017,4,2017,3,09,30
2017-09-30,BOTSWANA,PULA,BOTSWANA-PULA,10.256,2017-09-30,22,2017,4,2017,3,09,30
2017-09-30,BRAZIL,REAL,BRAZIL-REAL,3.187,2017-09-30,23,2017,4,2017,3,09,30
2017-09-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.357,2017-09-30,24,2017,4,2017,3,09,30
2017-09-30,BULGARIA,LEV,BULGARIA-LEV,1.656,2017-09-30,25,2017,4,2017,3,09,30
2017-09-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,555.38,2017-09-30,26,2017,4,2017,3,09,30
2017-09-30,BURMA,MYANMAR-KYAT,BURMA-MYANMAR-KYAT,1360.0,2017-09-30,27,2017,4,2017,3,09,30
2017-09-30,BURUNDI,FRANC,BURUNDI-FRANC,1720.0,2017-09-30,28,2017,4,2017,3,09,30
2017-09-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4103.0,2017-09-30,29,2017,4,2017,3,09,30
2017-09-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,574.21,2017-09-30,30,2017,4,2017,3,09,30
2017-09-30,CANADA,DOLLAR,CANADA-DOLLAR,1.243,2017-09-30,31,2017,4,2017,3,09,30
2017-09-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,92.247,2017-09-30,32,2017,4,2017,3,09,30
2017-09-30,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,2017-09-30,33,2017,4,2017,3,09,30
2017-09-30,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,574.21,2017-09-30,34,2017,4,2017,3,09,30
2017-09-30,CHAD,CFA FRANC,CHAD-CFA FRANC,574.21,2017-09-30,35,2017,4,2017,3,09,30
2017-09-30,CHILE,PESO,CHILE-PESO,636.1,2017-09-30,36,2017,4,2017,3,09,30
2017-09-30,CHINA,RENMINBI,CHINA-RENMINBI,6.648,2017-09-30,37,2017,4,2017,3,09,30
2017-09-30,COLOMBIA,PESO,COLOMBIA-PESO,2942.45,2017-09-30,38,2017,4,2017,3,09,30
2017-09-30,COMOROS,FRANC,COMOROS-FRANC,410.91,2017-09-30,39,2017,4,2017,3,09,30
2017-09-30,CONGO,CFA FRANC,CONGO-CFA FRANC,574.21,2017-09-30,41,2017,4,2017,3,09,30
2017-09-30,"CONGO, DEM. REP",CONGOLESE FRANC,"CONGO, DEM. REP-CONGOLESE FRANC",1580.0,2017-09-30,40,2017,4,2017,3,09,30
2017-09-30,COSTA RICA,COLON,COSTA RICA-COLON,569.62,2017-09-30,42,2017,4,2017,3,09,30
2017-09-30,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,555.38,2017-09-30,43,2017,4,2017,3,09,30
2017-09-30,CROATIA,KUNA,CROATIA-KUNA,6.21,2017-09-30,44,2017,4,2017,3,09,30
2017-09-30,CUBA,PESO,CUBA-PESO,1.0,2017-09-30,45,2017,4,2017,3,09,30
2017-09-30,CYPRUS,EURO,CYPRUS-EURO,0.847,2017-09-30,46,2017,4,2017,3,09,30
2017-09-30,CZECH,KORUNA,CZECH-KORUNA,21.54,2017-09-30,47,2017,4,2017,3,09,30
2017-09-30,DENMARK,KRONE,DENMARK-KRONE,6.301,2017-09-30,48,2017,4,2017,3,09,30
2017-09-30,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,2017-09-30,49,2017,4,2017,3,09,30
2017-09-30,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,47.62,2017-09-30,50,2017,4,2017,3,09,30
2017-09-30,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,2017-09-30,51,2017,4,2017,3,09,30
2017-09-30,EGYPT,POUND,EGYPT-POUND,17.63,2017-09-30,52,2017,4,2017,3,09,30
2017-09-30,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,2017-09-30,53,2017,4,2017,3,09,30
2017-09-30,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,574.21,2017-09-30,54,2017,4,2017,3,09,30
2017-09-30,ERITREA,NAKFA,ERITREA-NAKFA,15.0,2017-09-30,55,2017,4,2017,3,09,30
2017-09-30,ESTONIA,EURO,ESTONIA-EURO,0.847,2017-09-30,56,2017,4,2017,3,09,30
2017-09-30,ETHIOPIA,BIRR,ETHIOPIA-BIRR,23.39,2017-09-30,57,2017,4,2017,3,09,30
2017-09-30,EURO ZONE,EURO,EURO ZONE-EURO,0.847,2017-09-30,58,2017,4,2017,3,09,30
2017-09-30,FIJI,DOLLAR,FIJI-DOLLAR,2.004,2017-09-30,59,2017,4,2017,3,09,30
2017-09-30,FINLAND,EURO,FINLAND-EURO,0.847,2017-09-30,60,2017,4,2017,3,09,30
2017-09-30,FRANCE,EURO,FRANCE-EURO,0.847,2017-09-30,61,2017,4,2017,3,09,30
2017-09-30,GABON,CFA FRANC,GABON-CFA FRANC,574.21,2017-09-30,62,2017,4,2017,3,09,30
2017-09-30,GAMBIA,DALASI,GAMBIA-DALASI,47.0,2017-09-30,63,2017,4,2017,3,09,30
2017-09-30,GEORGIA,LARI,GEORGIA-LARI,2.48,2017-09-30,64,2017,4,2017,3,09,30
2017-09-30,GERMANY FRG,EURO,GERMANY FRG-EURO,0.847,2017-09-30,65,2017,4,2017,3,09,30
2017-09-30,GHANA,CEDI,GHANA-CEDI,4.4,2017-09-30,66,2017,4,2017,3,09,30
2017-09-30,GREECE,EURO,GREECE-EURO,0.847,2017-09-30,67,2017,4,2017,3,09,30
2017-09-30,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,2017-09-30,68,2017,4,2017,3,09,30
2017-09-30,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.333,2017-09-30,69,2017,4,2017,3,09,30
2017-09-30,GUINEA,FRANC,GUINEA-FRANC,8976.0,2017-09-30,71,2017,4,2017,3,09,30
2017-09-30,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,555.38,2017-09-30,70,2017,4,2017,3,09,30
2017-09-30,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,2017-09-30,72,2017,4,2017,3,09,30
2017-09-30,HAITI,GOURDE,HAITI-GOURDE,61.01,2017-09-30,73,2017,4,2017,3,09,30
2017-09-30,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,23.5,2017-09-30,74,2017,4,2017,3,09,30
2017-09-30,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.811,2017-09-30,75,2017,4,2017,3,09,30
2017-09-30,HUNGARY,FORINT,HUNGARY-FORINT,263.1,2017-09-30,76,2017,4,2017,3,09,30
2017-09-30,ICELAND,KRONA,ICELAND-KRONA,105.66,2017-09-30,77,2017,4,2017,3,09,30
2017-09-30,INDIA,RUPEE,INDIA-RUPEE,65.0,2017-09-30,78,2017,4,2017,3,09,30
2017-09-30,INDONESIA,RUPIAH,INDONESIA-RUPIAH,13430.0,2017-09-30,79,2017,4,2017,3,09,30
2017-09-30,IRAN,RIAL,IRAN-RIAL,33805.0,2017-09-30,80,2017,4,2017,3,09,30
2017-09-30,IRAQ,DINAR,IRAQ-DINAR,1166.0,2017-09-30,81,2017,4,2017,3,09,30
2017-09-30,IRELAND,EURO,IRELAND-EURO,0.847,2017-09-30,82,2017,4,2017,3,09,30
2017-09-30,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.52,2017-09-30,83,2017,4,2017,3,09,30
2017-09-30,ITALY,EURO,ITALY-EURO,0.847,2017-09-30,84,2017,4,2017,3,09,30
2017-09-30,JAMAICA,DOLLAR,JAMAICA-DOLLAR,128.0,2017-09-30,85,2017,4,2017,3,09,30
2017-09-30,JAPAN,YEN,JAPAN-YEN,112.47,2017-09-30,86,2017,4,2017,3,09,30
2017-09-30,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.52,2017-09-30,87,2017,4,2017,3,09,30
2017-09-30,JORDAN,DINAR,JORDAN-DINAR,0.708,2017-09-30,88,2017,4,2017,3,09,30
2017-09-30,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,340.4,2017-09-30,89,2017,4,2017,3,09,30
2017-09-30,KENYA,SHILLING,KENYA-SHILLING,103.15,2017-09-30,90,2017,4,2017,3,09,30
2017-09-30,KOREA,WON,KOREA-WON,1143.72,2017-09-30,91,2017,4,2017,3,09,30
2017-09-30,KUWAIT,DINAR,KUWAIT-DINAR,0.302,2017-09-30,92,2017,4,2017,3,09,30
2017-09-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,68.6,2017-09-30,93,2017,4,2017,3,09,30
2017-09-30,LAOS,KIP,LAOS-KIP,8274.0,2017-09-30,94,2017,4,2017,3,09,30
2017-09-30,LATVIA,EURO,LATVIA-EURO,0.847,2017-09-30,95,2017,4,2017,3,09,30
2017-09-30,LEBANON,POUND,LEBANON-POUND,1500.0,2017-09-30,96,2017,4,2017,3,09,30
2017-09-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,13.488,2017-09-30,97,2017,4,2017,3,09,30
2017-09-30,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,117.1,2017-09-30,98,2017,4,2017,3,09,30
2017-09-30,LIBYA,DINAR,LIBYA-DINAR,1.368,2017-09-30,99,2017,4,2017,3,09,30
2017-09-30,LITHUANIA,EURO,LITHUANIA-EURO,0.847,2017-09-30,100,2017,4,2017,3,09,30
2017-09-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.847,2017-09-30,101,2017,4,2017,3,09,30
2017-09-30,MACAO,MOP,MACAO-MOP,8.0,2017-09-30,102,2017,4,2017,3,09,30
2017-09-30,MACEDONIA FYROM,DENAR,MACEDONIA FYROM-DENAR,51.87,2017-09-30,103,2017,4,2017,3,09,30
2017-09-30,MADAGASCAR,ARIA,MADAGASCAR-ARIA,3018.95,2017-09-30,104,2017,4,2017,3,09,30
2017-09-30,MALAWI,KWACHA,MALAWI-KWACHA,747.0,2017-09-30,105,2017,4,2017,3,09,30
2017-09-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.219,2017-09-30,106,2017,4,2017,3,09,30
2017-09-30,MALI,CFA FRANC,MALI-CFA FRANC,555.38,2017-09-30,107,2017,4,2017,3,09,30
2017-09-30,MALTA,EURO,MALTA-EURO,0.847,2017-09-30,108,2017,4,2017,3,09,30
2017-09-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,2017-09-30,109,2017,4,2017,3,09,30
2017-09-30,MARTINIQUE,EURO,MARTINIQUE-EURO,0.847,2017-09-30,110,2017,4,2017,3,09,30
2017-09-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,355.0,2017-09-30,111,2017,4,2017,3,09,30
2017-09-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,33.83,2017-09-30,112,2017,4,2017,3,09,30
2017-09-30,MEXICO,NEW PESO,MEXICO-NEW PESO,18.178,2017-09-30,113,2017,4,2017,3,09,30
2017-09-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,2017-09-30,114,2017,4,2017,3,09,30
2017-09-30,MOLDOVA,LEU,MOLDOVA-LEU,17.55,2017-09-30,115,2017,4,2017,3,09,30
2017-09-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2463.42,2017-09-30,116,2017,4,2017,3,09,30
2017-09-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.847,2017-09-30,117,2017,4,2017,3,09,30
2017-09-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.439,2017-09-30,118,2017,4,2017,3,09,30
2017-09-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.23,2017-09-30,119,2017,4,2017,3,09,30
2017-09-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,13.488,2017-09-30,120,2017,4,2017,3,09,30
2017-09-30,NEPAL,RUPEE,NEPAL-RUPEE,103.25,2017-09-30,121,2017,4,2017,3,09,30
2017-09-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.847,2017-09-30,123,2017,4,2017,3,09,30
2017-09-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2017-09-30,122,2017,4,2017,3,09,30
2017-09-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.385,2017-09-30,124,2017,4,2017,3,09,30
2017-09-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,30.2,2017-09-30,125,2017,4,2017,3,09,30
2017-09-30,NIGER,CFA FRANC,NIGER-CFA FRANC,555.38,2017-09-30,126,2017,4,2017,3,09,30
2017-09-30,NIGERIA,NAIRA,NIGERIA-NAIRA,359.0,2017-09-30,127,2017,4,2017,3,09,30
2017-09-30,NORWAY,KRONE,NORWAY-KRONE,7.968,2017-09-30,128,2017,4,2017,3,09,30
2017-09-30,OMAN,RIAL,OMAN-RIAL,0.385,2017-09-30,129,2017,4,2017,3,09,30
2017-09-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,105.35,2017-09-30,130,2017,4,2017,3,09,30
2017-09-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,2017-09-30,131,2017,4,2017,3,09,30
2017-09-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,2017-09-30,132,2017,4,2017,3,09,30
2017-09-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.11,2017-09-30,133,2017,4,2017,3,09,30
2017-09-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5652.7,2017-09-30,134,2017,4,2017,3,09,30
2017-09-30,PERU,NUEVO SOL,PERU-NUEVO SOL,3.265,2017-09-30,135,2017,4,2017,3,09,30
2017-09-30,PHILIPPINES,PESO,PHILIPPINES-PESO,50.844,2017-09-30,136,2017,4,2017,3,09,30
2017-09-30,POLAND,ZLOTY,POLAND-ZLOTY,3.647,2017-09-30,137,2017,4,2017,3,09,30
2017-09-30,PORTUGAL,EURO,PORTUGAL-EURO,0.847,2017-09-30,138,2017,4,2017,3,09,30
2017-09-30,QATAR,RIYAL,QATAR-RIYAL,3.64,2017-09-30,139,2017,4,2017,3,09,30
2017-09-30,ROMANIA,LEU,ROMANIA-LEU,3.892,2017-09-30,140,2017,4,2017,3,09,30
2017-09-30,RUSSIA,RUBLE,RUSSIA-RUBLE,57.8,2017-09-30,141,2017,4,2017,3,09,30
2017-09-30,RWANDA,FRANC,RWANDA-FRANC,845.0,2017-09-30,142,2017,4,2017,3,09,30
2017-09-30,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,20868.076,2017-09-30,143,2017,4,2017,3,09,30
2017-09-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,2017-09-30,144,2017,4,2017,3,09,30
2017-09-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,555.38,2017-09-30,145,2017,4,2017,3,09,30
2017-09-30,SERBIA,DINAR,SERBIA-DINAR,101.33,2017-09-30,146,2017,4,2017,3,09,30
2017-09-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.568,2017-09-30,147,2017,4,2017,3,09,30
2017-09-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,7600.0,2017-09-30,148,2017,4,2017,3,09,30
2017-09-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.357,2017-09-30,149,2017,4,2017,3,09,30
2017-09-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.847,2017-09-30,150,2017,4,2017,3,09,30
2017-09-30,SLOVENIA,EURO,SLOVENIA-EURO,0.847,2017-09-30,151,2017,4,2017,3,09,30
2017-09-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.692,2017-09-30,152,2017,4,2017,3,09,30
2017-09-30,SOMALI,SHILLING,SOMALI-SHILLING,575.0,2017-09-30,153,2017,4,2017,3,09,30
2017-09-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,13.488,2017-09-30,154,2017,4,2017,3,09,30
2017-09-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,118.0,2017-09-30,155,2017,4,2017,3,09,30
2017-09-30,SPAIN,EURO,SPAIN-EURO,0.847,2017-09-30,156,2017,4,2017,3,09,30
2017-09-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,153.05,2017-09-30,157,2017,4,2017,3,09,30
2017-09-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,2017-09-30,158,2017,4,2017,3,09,30
2017-09-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,8.0,2017-09-30,159,2017,4,2017,3,09,30
2017-09-30,SURINAME,GUILDER,SURINAME-GUILDER,7.5,2017-09-30,160,2017,4,2017,3,09,30
2017-09-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,13.488,2017-09-30,161,2017,4,2017,3,09,30
2017-09-30,SWEDEN,KRONA,SWEDEN-KRONA,8.171,2017-09-30,162,2017,4,2017,3,09,30
2017-09-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.97,2017-09-30,163,2017,4,2017,3,09,30
2017-09-30,SYRIA,POUND,SYRIA-POUND,515.0,2017-09-30,164,2017,4,2017,3,09,30
2017-09-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,30.351,2017-09-30,165,2017,4,2017,3,09,30
2017-09-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,8.75,2017-09-30,166,2017,4,2017,3,09,30
2017-09-30,TANZANIA,SHILLING,TANZANIA-SHILLING,2240.0,2017-09-30,167,2017,4,2017,3,09,30
2017-09-30,THAILAND,BAHT,THAILAND-BAHT,33.32,2017-09-30,168,2017,4,2017,3,09,30
2017-09-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,2017-09-30,169,2017,4,2017,3,09,30
2017-09-30,TOGO,CFA FRANC,TOGO-CFA FRANC,555.38,2017-09-30,170,2017,4,2017,3,09,30
2017-09-30,TONGA,PA'ANGA,TONGA-PA'ANGA,2.079,2017-09-30,171,2017,4,2017,3,09,30
2017-09-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.749,2017-09-30,172,2017,4,2017,3,09,30
2017-09-30,TUNISIA,DINAR,TUNISIA-DINAR,2.465,2017-09-30,173,2017,4,2017,3,09,30
2017-09-30,TURKEY,LIRA,TURKEY-LIRA,3.557,2017-09-30,174,2017,4,2017,3,09,30
2017-09-30,TURKMENISTAN,MANAT,TURKMENISTAN-MANAT,3.491,2017-09-30,175,2017,4,2017,3,09,30
2017-09-30,UGANDA,SHILLING,UGANDA-SHILLING,3602.0,2017-09-30,176,2017,4,2017,3,09,30
2017-09-30,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,26.61,2017-09-30,177,2017,4,2017,3,09,30
2017-09-30,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,2017-09-30,178,2017,4,2017,3,09,30
2017-09-30,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.747,2017-09-30,179,2017,4,2017,3,09,30
2017-09-30,URUGUAY,PESO,URUGUAY-PESO,29.12,2017-09-30,180,2017,4,2017,3,09,30
2017-09-30,UZBEKISTAN,SOM,UZBEKISTAN-SOM,8000.0,2017-09-30,181,2017,4,2017,3,09,30
2017-09-30,VANUATU,VATU,VANUATU-VATU,104.1,2017-09-30,182,2017,4,2017,3,09,30
2017-09-30,VENEZUELA,BOLIVAR,VENEZUELA-BOLIVAR,3345.0,2017-09-30,183,2017,4,2017,3,09,30
2017-09-30,VIETNAM,DONG,VIETNAM-DONG,22725.0,2017-09-30,184,2017,4,2017,3,09,30
2017-09-30,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.421,2017-09-30,185,2017,4,2017,3,09,30
